"CEREAL","BAKEPROD","MEATS","DAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","DRUGSUPP","HOUSKEEP","AGE_REF","BLS_URBN","FAM_SIZE","FAM_TYPE","RACE_REF","HISP_REF"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,2,3,1,2
0,2.99,24.95,4.29,0,0,0,0,0,0,0,15.28,14.73007,0,0,0,0,0,31,1,2,3,1,2
11.73,22.47,26.34,26.16,3.78,9.73,0,7.27,9.9,19.88,3.27,62.13,88.19,0,0,0,0,0,40,1,3,2,1,2
12.74,7.66,34.96,5.72,0,7.08,0,7.96,11.03,15.97,6.13,19.73,82.06,0,0,19.98,11.39,119.2,40,1,3,2,1,2
1.25,32.23,27.54,8.17,10.79,22.47,0,4.98,1.99,0,0,35.61,11.95,0,0,0,0,0,40,1,2,3,1,2
0,22.06,39.89,49.43,20.93,23.96,0,22.57,13.98,0,5.79,36.35,0,0,0,10.86,10.49,17.93,40,1,2,3,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0,0,64,1,1,4,4,2
0,0,0,0,13.89,0,0,0,0,0,0,0,0,0,0,6.52,12.99,0,64,1,1,4,4,2
12.36,8.07,60.72,14.16,5.99,15.89,10.17,2.58,21.14,16.45,0,37.29,61.31,0,0,3.89,7.55,28.63,38,1,4,2,1,2
0,12.86,0,2.79,0,0,3.15,0,7.4,1.95,4.95,10.17,45.28,0,0,0,0,0,38,1,4,2,1,2
4.12,10.14,31.72,8.32,16.25,11.92,7.60268,4.45732,12.99,23.88,11.22,30.41,0,0,0,12.36,0,8.65,66,1,3,5,2,2
2.93,9.36,7.55,0,0,0,0,0,0,0,0,1.48,0,0,0,0,19.58,1.06,66,1,3,5,2,2
6.26628,0,8.23038,7.07098,5.98174,3.11022,0,0,2.77203,22.60813,0,10.17023,0,0,0,0,30.88654,0,63,1,1,4,1,2
0,7.88169,5.68699,2.64709,7.98012,0,10.18562,21.00004,2.07183,4.72661,0,0,0,0,0,0,0,0,63,1,1,4,1,2
9.44875,18.04834,34.32635,13.82031,8.5,4.64706,3.84954,9.04729,0,3.69627,0,43.78609,0,0,0,0,0,3.52,30,1,3,2,1,2
1.76,3.69,24.37,7.7,13.28,10.19,0,0,17.18,6.42,0,22.32,11.76,17.52,0,9.65689,2.89,4.23,30,1,3,2,1,2
0,0,8.98,25.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,3,2,1,2
4.99,0,6.99,13.01,0,0,0,0,0,0,0,0,0,0,42.88,0,0,35.32,66,1,3,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,2,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,2,1,1,2
0,0,15.02,3.32,3.56,35.82,0,4.36,0,0,0,42.33,0,0,0,0,0,20.59,70,1,1,4,4,2
0,0,66.18,7.39,18.48,5.49,0,0,0,0,0,6.19,0,0,0,0,0,0,70,1,1,4,4,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,1,4,1,2
0,3.84,0,0,2.51,8.78,6.84,0,2.48,9.65,0,3.5,63.94,0,0,0,0,2.13,88,1,1,4,1,2
5.17,0,11.72,3.84,0.64,0,0,1.54,2.98,0,0,0,2.51501,0,0,0,0,0,88,1,1,4,1,2
46.61,12.58,199.09,65.23,115.59,42.67,17.51,10.25,31.93,0,4.49,98.7,69.58,0,0,40.05,0,4.31,69,1,2,1,1,2
16.99,0,10.51,9.31,7.47,0,4.99,1.88,0,0,0,26.35,0,0,0,0,0,0,69,1,2,1,1,2
0,11.5603,17.44387,7.19358,5.67985,9.52965,9.725,4.46015,0,18.31704,0,16.09058,0,0,0,0,0,0,76,1,1,4,6,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,1,4,1,2
0,0.99,9.99,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,2,1,1,2
0,0,0,4.98,0,0,0,0,0,8.69,0,0,0,0,0,0,0,0,88,1,2,1,1,2
0,2.33,20.91,0,0,1.03,0,0,0,0,0,0,10.95,0,0,0,0,0,32,1,1,4,1,2
0,6.62,14.61,4.47,9.53,6.61,0,0,8.62,43.24,0,55.37,5,0,0,4.8,0,49.49,58,1,2,1,2,2
1.07,6.11,12.17,8.53,18.31,15.31,0,5.47,5.25,5.29,0,20.9,5,0,0,6.3,0,29.43,58,1,2,1,2,2
0,0,0,0,0,0,0,0,0,4.96,0,0,0,0,0,0,126.76,0,69,1,1,4,1,2
0,2.42,0,14.25,4.73,0,0,0,9.18,19.46,0,27.24,0,0,29.43,0,0,30.84,69,1,1,4,1,2
0,12.57,12.92,4.32,5.77,3.43,0,0,0,2.99,0,14.37,0,0,0,0,0,11.83,77,1,1,4,1,2
0,4.98,0,1.98,1.89,3.08,0,0,1,2.99,3.88,6.04,16.22,0,13.03,0,0,2.73213,77,1,1,4,1,2
0,5.52,18,2.55,1.03,2.71,2.77,0,0,1.07,4.67,31.68,80.73276,0,0,0,0,12.52,42,1,2,5,1,2
0,0,0,0,0,0,0,0,0,0,0,0,14.08,0,0,0,8.99,19.37,42,1,2,5,1,2
0,15.4,61.53715,41.36,29.17,13.99,14.53929,17.92071,0,33.49,4.31,15.01285,0,7.84028,7.28112,0,0,5.2835,38,1,4,2,1,1
4.75,0,40.21,29.14,34.84,18.05,0,8.9,4.26,16.5,3.51,11.84,0,0,0,0,0,90.48,38,1,4,2,1,1
0,11.96,0,5.99,0,0,0,9,0,10.5,0,21,2.4,0,0,0,0,0,67,2,2,1,1,2
4.89,2.89,5.5,7.79,0,6.82388,3.32993,5.11619,0,14.43,0,3.49,0,0,8.99,0,0,0,67,2,2,1,1,2
3.49,12.87,8.68,3.49,14.27,0,32.87,0,15.16,17.12,2.99,97.99,13.18,0,0,15.37,0,0,36,1,4,2,1,2
9.81,13.79108,0,5.67,0,0,2.69892,0,2.5,9.45,5.44,39.24,0,0,0,2.61,3.97,0,36,1,4,2,1,2
1.48,3.8,0,3.19,0,6.18,0,0,0,0,0,4.29,0,0,0,0,0,0,28,1,3,5,2,2
2.11,7.43,40.52,10.12,0,4.54751,0.91585,1.22415,10.58,14.57249,0,35.21,0,0,0,0,0,0,28,1,3,5,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,1,4,1,2
1,5.99,3.89,0,0,0,0,1.99,3.08,9.98,0,26.25,0,0,0,0,0,0,36,1,2,5,1,2
2.97,2.98,31.05,9.42,6.48,22.68,0,1.68,3.39,23.29,0,32.93,0,0,0,13.86,0,6.96,36,1,2,5,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,1,4,1,2
0,0,0,0,0,0,0,0,0,3.22,0,3.99,0,0,6.99,5.34,0,0,54,1,1,4,1,2
4,14.99,29.4,17.02,5.38,2,0,1.64,0,0,2.5,12.98,13.75357,0,0,95.49,29.98776,18.02,77,1,1,4,1,2
0,5.47,0,3.53,0,0,0,1.1,0,0,0,0,10.31768,0,0,15.9,0,0,77,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,15.81,0,0,21.08,0,0,28,1,2,1,1,2
1,5.96,16.97,0,0,2.98,2.09164,1.67836,0,0,0,14.6,0,0,0,6.27,0,0,28,1,2,1,1,2
0,7.88,18.22,0,1.7,5,0,5.28,0,0,12.82,14.12,0,0,15.13,1.62,13.68,0,61,2,2,1,1,2
0,1.41,0,4.27,1.36,0,0,1.01,0,0,0,15.07,0,0,0,1.08,0,30.24,61,2,2,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,23,0,118.96,0,0,0,40,1,1,4,1,1
0,0,11.33,0,0,3.39,0,1.79,0,0,0,1.59,0,0,0,14.16,0,0,40,1,1,4,1,1
0,2,0,3.8,0,0,0,0,8,4.28,5.5,80.9,5.3493,0,0,0,0,0,59,1,2,1,1,2
0,3.59,5.18849,0,0,0,7.21151,0,0,0,0,0,19.1,0,0,0,0,26.59,59,1,2,1,1,2
0,1.99,7.95,3.99,0,2,0,0,0,4.34,0,16.48,10.85,0,0,0,0,2.71,23,1,2,5,1,2
0,6.48,9.98,9.48,2.99,0,5.99,0,0,10.85,0,16.48,15.21,0,0,0,0,4.34,23,1,2,5,1,2
7.19,15.69554,27.74501,5.89,4.0465,14.60388,0,0,0,35.09,5.00824,34.77082,0,0,14,161.08999,57.22527,37.8,50,1,5,5,1,2
10.96419,21.95591,94.11631,12.01012,24.50398,14.89718,25.06703,14.16304,0.99,0,0,37.39225,33.45,0,0,18.97,0,12.43707,50,1,5,5,1,2
30.27,8.88,17.48,31.25,37.59,15.04,10.17,9.87,4.18,0,18.59,8.88,11.79,0,0,19.31,22,4.83,31,2,4,2,1,2
35.81,3,19.64,12.63,67.21,25.17,16.65,6.58,10.43,0,16.13,46.95,0,0,0,15.02,218.37,29.55,31,2,4,2,1,2
0,0,0,1.99,0,0,0,0,0,0,0,0,0,0,11.99,0,0,3.84,73,1,1,4,1,2
2.93,6.36,0,1.99,0,0,0,0,43.2,8.75,0,3.98,0,0,0,29.93,0,0,73,1,1,4,1,2
0,0,0,0,0,0,0,0,1.09,12.95,0,4.24,0,7.1449,0,281.62007,289.79359,167.00675,48,1,5,2,1,2
0,0,0,16.27,0,12.46,12.47,0,27.16,25.73,0,21.71,0,0,0,171.76,0,208.09,48,1,5,2,1,2
1.38,12.87,6.34,23.28,17.76,8.43,18.46,9.53,2.27,0.97,0,18.98,0,0,0,0,0,7.31,69,1,2,1,1,2
6.86284,26.95727,41.32401,24.46534,15.80452,16.12091,4.01264,23.67037,12.32975,7.77735,16.50182,34.24313,0,0,0,25.11,0,0,69,1,2,1,1,2
2.93226,2.4474,0,5.42366,2.60752,3.52535,0,3.44161,0,12.71891,0,9.10331,0,0,0,0,0,0,52,1,3,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.76,52,1,3,2,2,2
9.34,3.5,6.99,10.8,5.36673,2.97,6.60227,5.29773,2.67,5.18327,0,41.44,0,0,0,0,29.28,0,44,1,3,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,9.58815,0,14.5824,0,29.27675,44,1,3,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99349,0,0,4.91902,22,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,4,1,2
16.35,13.48,30.08,14.26,13.2,5.78,3.38,0.79,5,15.78,1.49,60.35,0,0,1.3,55.45,1.95,32.27065,50,1,6,2,1,2
21.91,19.85,52.35,12.59,14.54,7.55,2.68,5.79,0,19.31,6.24,61.41,0,0,96.52,4.7,0,30.29,50,1,6,2,1,2
0,3.57,9.3,9.95,0,0,2.98,9.5,0,10.34,3.49,11.48,19.48,0,6.09,1.31,1.98,23.19,75,1,2,1,1,2
0,15.67919,9.35,21.03851,0,3.0423,0,0.35,0,0.93,0,10.19,0,6.98079,10.47294,15.48884,13.53504,4.55991,75,1,2,1,1,2
6,0,16.33,0,0.2,0,0,0,2,0.62,3.95,3.98,0,0,0,3.83,0,5.35,62,1,1,4,1,2
0,6.97,12.85,0,6.98,1.23,0,0,0,1.07,16.46,2.29,4.82,0,0,0,0,11.43,62,1,1,4,1,2
8.79,20.41,10.57,5.57,2.4,3.88,0,9.85,7.48,12.48,0,11.81,0,0,0,0,9.5756,10.12,49,1,4,2,1,2
0,30.3,37.78,24.44,17.06,11.59,0,11.99,6.39,5.47,3.49,35.91,0,0,0,0,0,0,49,1,4,2,1,2
0,0,0,0,0,0,6.99,0,9.99,0,0,9.89,0,0,0,0,0,47.03,71,1,1,4,1,2
0,16.72,0,2.98,0,0,0,0,0,11.75,0,0,0,0,0,0,0,178.63,71,1,1,4,1,2
0,2.66,0,15.78,2.14,6.44,0,0,0,0,0,3.89,0,0,0,0,0,16.99,72,1,2,1,1,2
0,19.74,4.9,4,7.3,19.44,2.58,11.56,0,0,0,4.99,0,0,6,0,0,6.36,72,1,2,1,1,2
1.05,13.71,3.1,3.26,0,2.58,0,0,1.94,7.96,0,31.19,0,0,13.65,5.22,30.58569,24.82,40,2,3,5,1,2
3.1,9.2,0,0,0,0,0,0,0,4.4,0,5.1,0,0,0.42,1.1,2.4769,5.49,40,2,3,5,1,2
0,8.1,20.75,0,10.44,6.79,0,0,20.88,0,0,0,0,0,0,0,0,18.14,60,1,3,2,4,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,3,2,4,2
7.34,6.3,7.41,0,0,6.41,0,1.34,0,4.37,3.65,31.88,0,0,0,0,1.97,0,53,2,2,1,1,2
3.69,9.36,2.96,0,7.72,3.38,0,3.11,1.44,8.65,5.36,49.57,0,0,11.16,0,0,2.2,53,2,2,1,1,2
5,7.99,0,3.79,5.93,0,0,0,3.99,0,0,0,33.77,0,0,14.83,0,2.65,24,1,1,4,1,2
5,7.5,0,1.79,6.83,1.15,7.99,0,3.99,0,2.19,27.74,38.5,0,0,0,0,0,24,1,1,4,1,2
3.58,7.53,6.14,2.23,4.99,0,0,8.2,0,5.24,0,36.17,0,0,0,0,0,0,30,1,1,4,1,2
4.4,2.35,15.56,0,6.44,0,0,0,3.37,8.73,3.06,13.3,0,0,42.32,0,0,0,30,1,1,4,2,2
0,0,0,3,3.28,4.47,0,1,4.18,0,0,3.99,0,0,0,0,0,0,27,1,3,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,4,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,4,2,1,2
3.99,0,8.99,11.97,0,0,0,0,0,0,0,12.87,0,0,0,0,0,10.59,76,1,1,4,1,2
0,1.99,16.52,9.45,0,0,0,3.99,0,0,0,9.37,0,0,7.99,0,0,0,76,1,1,4,1,2
0,6,0,0,1.49,0,2.03,0,0,0,0,1.41,0,0,0,15.22,0,0,25,1,3,3,1,2
3.36,2.05,0,9.45,0,0,0,0,1.28,28.21,0,7.97,0,0,0,0,0,11.22,25,1,3,3,1,2
0,0,31.23,13.5,9.72,0,2,0.99,0,5,0,7.59,0,0,0,0,0,0,44,1,4,2,1,2
8.21147,14.37868,8.9406,8.81384,0,1.65908,0,9.25434,0,3.76901,4.93004,16.49294,7.5,0,0,0,0,0,44,1,4,2,1,2
14.82,3.06,22.2,14.54,2.46,19.74,4.6,3.06,7.18,8.3,5.54,19.91,0,0,6.94,2.1,13.99,14.69,35,1,5,2,1,2
15.41,19.99,2.04,48.84,31.64,11.25,16.25,2.65,0,8.58,3.87,11.86,0,0,22.54,0,0,10.03,35,1,5,2,1,2
29.24,51.07,22.1,10.77,29.48,2.99,3.99,6.48,0,9.56,14.39,107.95,0,0,0,5.14,0,0,34,1,4,2,1,2
0,35.68,73.26,15.28,35.68,23.09,3.5,0,0,21.28,0,61.25,0,0,0,0,6.64485,3.67047,34,1,4,2,1,2
0,22.12,15.12998,39.57,25.58,17.33,0.96,2.42,0,38.27001,20.16,24.54,0,0,0,14.03,8.88,82.82707,58,1,2,1,1,1
0,6.98,0,3.99,0,5.19,14.95,0,2.9,10.85,10.48,9.98,29.35,10.12,0,89.05,0,13.6,58,1,2,1,1,1
0,37.24,97.54,52.06,5.28,10.05,4.96,0,2.86,9,2,25.99,0,0,0,34.3,65.80513,47.96,65,1,3,2,4,2
19.7357,32.89139,60.54658,20.75848,42.66541,11.66661,9.06488,10.70762,23.06096,16.89682,15.25347,67.5921,0,0,0,0,22.76,21.65,65,1,3,2,4,2
2.84,2.86,8.96,0,1.04,2.34,0,0,0,0,3.21,1.01,0,0,0,0,2.83571,0,29,1,4,2,4,2
0,2.68,11.5,1.73,2.02,2.04,0,0.99,1.25,0,6.79,4.6,0,0,0,0,6.44,0,29,1,4,2,4,2
0,7.41,22.85,12.14,0,0,2.58,0,1.99,7.62,0,61,0,0,0,0,0,0,71,1,1,4,1,2
0,13.03,40.05,25.76,18.98,3.98,0.85593,1.14407,0,57.99,2.29,69.29,0,0,0,303.33,0,123.68,71,1,1,4,1,2
20.55,4.49,53.52,7.58,19.25,13.55,3.49,9.02,0,26.07,0,36.94,0,0,0,35.52,0,15.88,64,1,2,1,2,2
2.39,7.48,23.85,5.58,10.87,16.27,0,0,5.68,4.76,2.69,15.66,0,0,0,11.65,0,2.12,64,1,2,1,2,2
4.88,0,0,6.89,0,0,6.48,0,0,0,0,5,0,0,0,0,0,0,83,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,1,4,1,2
2.97,1.99,24,22.38,11.56,3.65,0,0,0,8.61,2.99,4.98,0,0,0,6.77,0,1.08,35,1,3,5,1,1
0,7.97,21.62,16.89,6.11,1.53,0,0,1.88,8.61,2.99,4.48,0,0,0,0,0,0,35,1,3,5,1,1
0,12.46,3.49,11.57,1.77,3.59,0,0,0,0,0,3.65,0,0,0,9.72,19.99,0,32,1,2,1,4,2
0,0,0,0,0,0,0,0,0,0,0,0,7.57,0,0,43.19,0,0,32,1,2,1,4,2
0,0,3.49,0,0,4.12,8.29,0,2.79,27.17,0,18.25,0,0,8.92,0,20.49,7.97,63,1,1,4,1,1
7.48,2.49,0,0,0,4.68,4.19,0,5.28,2.7,0,0,0,0,20.48,0,0,5.39,63,1,1,4,1,1
3.46767,22.41012,8.70102,23.43787,6.00836,13.55,3.85263,25.43261,9.94053,19.84167,13.53461,32.87288,55.14815,0,0,0,0,22.94258,58,1,2,1,1,2
0,3.26559,5.47405,6.79753,2.84023,1.9257,0,5.05929,0,16.19121,0,10.4464,0,0,0,0,0,0,58,1,2,1,1,2
5.66,9.67,5.18,0.99,0,2.69,3,0,4.24,18.94,0,7.48,11.76,5.07,0,0,0,0.74,66,1,1,4,1,2
0,1.69,2.74,0,0,0,0,1.89,0,2.88,0,3.71,17.62,5.66,0,0,3.59,13.56,66,1,1,4,1,2
0,3.09,0,0,0,0,0,0,0,9.07,0,0,0,0,0,14.14,0,4.26,60,1,1,4,1,2
0,6.23,2.89,1.65,0,0,0,0,0,34.01,0,0,0,0,0,38.65,0,0,60,1,1,4,1,2
2.58,2.99,18.79,5.48,7.43,12.39,0,0,0,1.79,0,39.92,9.64,0,0,0,0,7.88,25,1,1,4,1,2
0,0,4.57,0,1.17,2.78,0,0,0,0,0,27.76,10.71,0,0,0,0,0,25,1,1,4,1,2
0,11.66759,14.9915,10.63025,3.33681,1.84687,3.89277,0,3.24575,3.76204,0,22.92639,0,0,0,0,0,0,74,1,1,4,1,2
0,3.92049,5.58744,8.24454,0,1.76921,0,4.55914,0,3.60385,0,5.10533,0,0,0,0,0,0,74,1,1,4,1,2
8.24,10.78,21.73,8.89,0,0,2.58,0,2.42,1.88,0,9.22,21.63944,33.36,0,0,6.5,7.43,50,2,2,3,1,2
13.37,10.32,12.3,14.74,7.2,0,0,1.55,0,0,2.58,20.59,0,37.24,49.98,5.31,0,12.39,50,2,2,3,1,2
4,1.25,7,2.15,0,0,0,0,0,7.43,2.95,2,8.25618,0,0,30.34087,16.51269,0,52,1,3,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,2,5,1,2
0,32.45,40.25,23.36,46.27,41.79,4.19,0,0,50.41,42.32,86.74,15.4,0,0,0,0,0,48,1,2,5,1,2
0,18.95,34.41,14.87,3.12,0,0,1.69,0,0,0,14.96,0,0,5.25,0,11.98,3.21,74,1,2,1,1,2
0,22.41,0,11.11,0,8.68,0,5.49,0,10.73,0,16.24,7.5,0,3.9,2.15,0,5.87,74,1,2,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,1,4,2,2
3.62,8.96,4.87,15.06,1.3,4.01,0,0,3.18,41.87,3.56,6.48,0,0,0,4.31,12.68,7.49,79,1,1,4,2,2
0,77.57,9.5,10.99,0,0,0,5.99,0,19.57,0,14.99,27.19,217.5,30.95,0,0,2.18,68,1,2,1,1,2
0,0,10.35,4.99,0,0,2.5,5,0,28.55,0,0,24.99,83.35,144.24,0,10.20872,5.81764,68,1,2,1,1,2
12,5.09,32,0,0,0,0,0,0,4,0,91.6,0,0,0,0,0,8.37,64,1,11,2,6,1
23.58,35.7,142.77002,25.46,28.99,49.04,0,30.37,8.46,39.77,6.48,43.62,74.46,0,0,11,24.48,33.78294,64,1,11,2,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,7,2,1,2
17.43188,42.14167,50.32911,27.84981,24.01724,11.77054,16.80755,19.70582,15.96249,31.62968,5.18324,32.52096,11,0,0,0,0,28.77124,30,2,7,2,1,2
0,0,5.96,0,0,0,0,0,0,5.49,0,18.92,52,0,0,0,0,0,54,1,4,5,1,2
1.84,14.55,31.45,35.06,0,11.91,0,3.58,3.89,5.97,5.44,51.14,118.5,0,0,0,0,0,54,1,4,5,1,2
1,0.25,8.62,7.78,3,7.97,0,1.98,3.99,1.08,1,11.45,0,0,0,3.24,3.74,11.12,64,1,1,4,1,1
0,11.57,2.94,8.97,5.04,1.5,0,0,1.25,4.17,0,0,0,0,0,6.4,15,9.91,64,1,1,4,1,1
0,3.49,5.99,4.18,4.98,0,3.59,1.99,0,0,0,0,0,0,0,5.97,0,18.48,49,1,3,3,1,1
0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,3,3,1,1
1.25,38.92,7.99,20.03,5.24,5.27,0,1.58,13.48,0,0,9.76,0,0,36,2.16,0,8.7,56,1,4,2,1,2
1.98,22.44,4.07,17.4,3.11,0,3.54,0,0,22.6,4.49,38.1,0,0,0,0,31.77,21.74,56,1,4,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,6.36,0,0,0,0,53,1,2,5,2,2
0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,25,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,102.56024,0,8.84,0,0,0,25,1,1,4,1,2
0,0,0,1.88,0,0,0,0,4.54,5.6,3.89,16.39,0,0,0,0,26.54,0.51,57,1,2,1,1,2
5.49,13.74,7.1,23.82,5.76,2.97,6.28,8.46,7.51,27.8,12.33,15.98,0,0,0,0,9.48,9.46,57,1,2,1,1,2
0,5.48,15.08,9.58,4.2,9.12,0,0,0,15.98,0,16.26,0,0,0,0,0,0,48,2,1,4,1,2
3.98,5.48,18.28,7.97,4.38,5.78,0,0.99,0,4.99,0,20.53,22.99,0,0,3.99,0,9.98,48,2,1,4,1,2
22.48,6.98,84.77893,13.77495,19.56743,2.79,0,6.99,0,4.7183,8.5104,33.73,63.44865,0,0,15.98,0,0,37,1,3,2,1,1
17.49,6.98,47.59,13.17,16.98,0,0,3.99,0,0,0,53.71,47,0,0,0,0,0,37,1,3,2,1,1
2.21,4.99,0,7.98,10.87,5.62,4.54165,4.92835,8.39,14.54,0,13.14,0,0,0,49.70728,7.19,11.82272,35,1,4,2,1,2
14.47,53.62,39.59,33.84,41.62,8.96,5.1173,10.2527,0,25.78,12.98,46.6,67.37,0,0,2.16,49.36391,32.63374,35,1,4,2,1,2
0,5.59,0,1.49,5.24,0,3.22687,4.31313,0,8.46,0,10.86,0,0,0,11.17,13.49,26.96,45,1,3,3,2,2
18.76,31.87024,12.53942,46.393,15.49058,19.18024,0,4.64718,0,19.6021,10.99,13.59723,0,0,0,0,0,0,45,1,3,3,2,2
0,3.09,14.39,7.58,2.74,0,0,0,0,2.12,0,9.98,36.32,0,0,0,5.18,0,62,1,2,1,1,2
2.59,21.37,46.21,11.18,4.46,9.25,3.99,4.4,7.49,20.72,0,30.62,36.87,0,0,7.35,0,54.63,62,1,2,1,1,2
18.64,22.37,57.26,24.09,14.11,15.39,0,2.39,5.31,0,0,26.96,0,0,0,0,40.9,36.11,79,1,2,1,1,1
1.83,1.02,0,0,0,0,0,0,1.02,11.17,0,3.01,0,0,0,6.36,16.53,17.62,79,1,2,1,1,1
2.7149,2.2851,15,2.88606,12.11394,10,0,0,0,0,0,20,21.27,10,0,0,0,10.64,25,1,2,5,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,2,5,1,2
0,0,1,7.59,0,0,0,0,0,3.21,5.69,1.89,0,20,0,28.96,0,8.84,68,1,2,5,1,2
0,11.65,20.46,15.92,7.89,17.24,16.36,16.7,14.37,34.31,12.66,56.76,0,0,24.15,5.33,0,0,76,1,2,1,1,2
1.85,12.21,14.43,5.58,1.23,16.23,10.44,2.5,0,0,5.92,55.04,0,0,11.46,18.97,11.57,34.09,76,1,2,1,1,2
0,5.39,0,1.02,1.8,0,2.35,0,0,3.81,0,8.75,0,0,0,0,0,0,79,1,1,4,1,2
0,10.17,2.49,4.08,2.08,0,0,0,0,1.27,0,49.05,0,0,6.87,0,0,0,79,1,1,4,1,2
10.07,11.29,3.5,18.51,13.7,4.29,5.29,0,2.99,8.82,0,38.33,0,0,0,15.98,27.33,11.53093,55,1,3,2,1,2
0,8.64,8.16,13,1.98,6.11,3.18,2.5,0,2.65,0,2.79,0,0,0,0,0,3.15,55,1,3,2,1,2
0,0,0,0,0,0,0,0,0,0,0,17.82,0,0,0,0,0,0,37,1,1,4,1,1
0,5.17281,3.55827,4.89684,5.52495,4.49348,2.7511,14.562,0,3.72797,3.41324,22.52936,0,0,0,0,0,0,37,1,1,4,1,1
8.15,20.36,0,7.21,11.71,5.68,0,0,12.22,0,0,39.72,0,0,0,0,0,28.84,60,1,1,4,1,2
0,3.05,4.58,0,12.84,3.86,1.74183,8.42817,0,2.03,0,23.41,0,0,0,0,0,0,60,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,4,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,4,2,2
4.99,0,0,0,0,0,0,0,0,8.66,0,4.26,0,0,0,0,0,5.87,27,1,3,5,2,2
2.04,6.5,43.11,16.28,6.43,1.82,0,0,1.53,7.01,0,49.74,7.47,0,0,0,0,0,27,1,3,5,2,2
0,0,12.05,28.59,2.05,4.21,0,0,0,0,0,0,194.74,0,0,0,0,0,68,1,2,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,2,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,1,4,1,2
0,3.96,0,3.98,3.87,1.08,0,0,5.96,4.33,3.98,31.61,0,0,0,11.75,0,16.69,73,1,3,2,1,2
0,0,0,0,0,3.45,0,0,0,0,0,0,58.35,0,0,0,8.10202,0,73,1,3,2,1,2
8.27,18.26,0,14.48,5.99,2.99,5.48,0,0,0,0,55.17,0,0,0,0,0,0,50,1,4,2,1,2
4.69,5.08,16.86,14.67,3.85,1.79,0,1.49,0,7.54,0,29.83,51,0,8.79,10.55,3.91212,55.74,50,1,4,2,1,2
3.17,2.54956,28.2,9.05235,0,9.44635,6.24708,7.40965,25.67528,11.25921,3.39004,22.29048,0,0,0,3.18,0.79132,6.36,74,2,1,4,1,2
8.79,0,23.22,20.17,2.77797,2.93349,10.06,0,18.30136,41.32,2.65,27.86719,23.3,0,0,0,0,0,74,2,1,4,1,2
5.28,6.29,40.56,23.64,28.36,7.69019,3.78,5.79981,1.79,6.74,8.99,15.95,0,0,0,57.53981,37.57217,0,65,1,2,1,1,2
